CELLNAME,INSTCOUNT,LOWERLEFT_X,LOWERLEFT_Y,WIDTH,HEIGHT,DEVCOUNT,FUBLIST,INSTCOUNT SUMMARY
yg4din00ln0a5,3291,0,-7830,0.348,1.566,2,barsbd:cbadpm:cbbenm:cbbldm:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbtagm:exehienrpt3d:exehienrpt4d:exevmirpt1d:ifdatabankhd:ifdatabankld:ifldchainc:mcrpqd:mcrrdd:mcwdbd:mltagarym:molscdecd:mpbgfall2md:mpiorddbd:rahtc:roptrd:sabhub0dh,datap->(1254) gigacell->(1) regf->(2024) repeater->(12)
yg4din00ln0a7,1697,0,-7830,0.348,1.566,2,baaddpvd:barsbd:cbaddrm:dsbofsetm:ifdatabankhd:ifdatabankld:ifiqc:ifldchainc:mcrpqd:mpmcarbd:mpvtdefaztrkd,datap->(1580) regf->(117)
yg4din00ln0b0,21405,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:barsbd:bpbitarym:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbbottomd:cbbvam:cbcltstd:cbeccd:cbingctls:cbismqs:cbregs:cbringturnd:cbtopd:dcibbankd:dcibtagd:dcipctls:dclrud:dcregs:dcsetmuxd:dsbdata01d:dsbdata45d:dsbimmdatad:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbsortd:dsbtagm:dtctls:dtdataryd:exehfphrpt6d:exehfplrpt6d:exehienrpt3d:exehienrpt4d:exehienrpt6d:exehsihrpt4d:exehsihrpt7d:exehsilrpt4d:exehsilrpt7d:exevfplrpt1d:exevsicrpt1d:fpactls:fpmctlss:fpmrctls:fpmwtreesd:fpromrs:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giopcicom:giopcirpt:gsas:idqctln:idxlat0d:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifdatabankhd:ifdatabankld:ifiqc:ifldchainc:ifsnps:iqnuked:iqsteerd:lldatbnk:mccmuxd:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mihimxfd:mldatarym:mldfxd:mlsqbd:mltagaryd:mltagarym:mltagstlrd:molscdecd:moslaryd:mosld:moslnccd:mosnoopd:mosscdecd:mpbgfall2md:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpcohtrks:mpgdxcd:mpgfxtrkd:mpiorddbd:mpiowrdbd:mpmcarbd:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:mpvtigdtlbtrkd:msctrls:mspatchm:musthrpt9:ncradecs:ncsteerd:pciedl8s:pcierf16d:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:ptpcuctls:ractlc:raflc:rahtc:raphtc:rareclc:roperfs:rotests:rsbpd:rsfpprfhc:rsfpprflc:rsintprfc:rsldmtxc:rssched:rssimdprfhc:rssimdprflc:sabhub0dh:sabhub0dl:sabhub1dh:sabhub1dl:sabhub2dl:saedfxs:sanoas,datap->(3365) gigacell->(6) regf->(5284) repeater->(28) rls->(12722)
yg4din00ln0b3,1453,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbadam:cbadpm:cbbenm:cbbldm:cbblpm:cbismqs:cbpipes:dcibtagd:dcregs:dsbdata45d:dsbfilld:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idimmd456s:idxlat0d:idxlat456d:ieuni1cts:ifdatabankhd:ifdatabankld:ifdatachunkd:ifdatalatpard:ifdataparityd:ifiqc:ifsnps:ifuvrpt1:lldatbnk:lltagbnk:mcrpqd:mcscheds:mcwdbd:micrctlc:mldatamuxd:mldatarym:mldfxd:mltagstlrd:mosscdecd:mpcbobgfus:mpcohtrks:mpgfxtrkd:mpringifcd:msctrls:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:raflc:roperfs:saedfxs:sanoas:siport0ctls,datap->(389) gigacell->(22) regf->(497) repeater->(15) rls->(530)
yg4din00ln0b5,4522,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:bandcount:barsbd:bpbimodalm:bpbitarym:bpglobalm:bpnipd:cbadam:cbadpm:cbakpm:cbbldm:cbblpm:cbbvam:cbcltstd:dcibbankd:dcregs:dcrotated:dsbdata45d:dsbfilld:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbqfast:dsbsortd:dsbtagm:dtctls:exehienrpt3d:exehienrpt4d:exehienrpt5d:exehienrpt6d:exevmirpt1d:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idimmd456s:idxlat0d:ifdataparityd:ifiqc:ifsnps:lltagbnk:mccmuxd:mcrpqd:mcrrdd:mcwdbd:mldatarym:molscdecd:mpbgfall2md:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpgfxtrkd:mpiowrdbd:mpvtdefaztlbd:mpvtdefaztrkd:msctrls:mspatchm:msuipmuxn:ncradecs:pciedl8s:pcierf8dmid:pcietl8dmis:pcieutills:ptpcuctls:ractlc:rareclc:roperfs:sabhub0dh:sabhub1dh:sabhub1dl:saedfxs:sanoas:scdpd:thprobemif,clk->(1) datap->(2327) gigacell->(4) regf->(2014) repeater->(24) rls->(152)
yg4din00ln0b7,999,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:barsbd:bpbitarym:cbadam:cbbldm:cbingctls:cbivpm:cbpipes:dcipctls:dcregs:dsbfilld:dsbofsetm:dsbsortd:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:fpshufhd:gsas:idespdatam:idimmd456s:idxlat0d:idxlat456d:ieuni0cts:ifldchainc:ifsnps:mcrpqd:mcscheds:micrctlc:mihimxsd:mldatarym:mldfxd:mltagstlrd:mollaryd:mpcohtrks:mpmcarbd:msctrls:msuipmuxn:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:raflc:roperfs:sabhub1dh:sabhub2dl:saedfxs:sanoas:scdpd:siport0ctls,datap->(197) gigacell->(7) regf->(548) rls->(247)
yg4din00ln0c0,9522,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:barsbd:bpbitarym:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbbottomd:cbbvam:cbcltstd:cbeccd:cbingctls:cbismqs:cbivpm:cbpipes:cbregs:cbringturnd:cbsbfm:cbtopd:dcibtagd:dclrud:dcregs:dsbdata01d:dsbdata45d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbqfast:dsbqslow:dsbsortd:dsbtagm:dtctls:dtmuxd:exehmi1rptd:exevfplrpt1d:exevie1rptd:fpactls:fpmctlss:fpmgenfd:fpmrctls:fpmwtreesd:fpromrs:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giolgcitp:giopcicom:giopcirpt:gsas:id1stvecs:idespdatam:idimmd456s:idxlat0d:idxlat456d:iemulld:ieslowcts:ieuni0cts:ieuni1cts:ifiqc:ifsnps:iqcmons:iqlipm:mccmuxd:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mldatamuxd:mldatarym:mldfxd:mltagstlrd:moslnccd:mpbgfm2alld:mpcbocohtrkd:mpcbodbd:mpcohtrks:mpgdxcd:mpgfxtrkd:mpgodlatd:mpmcarbd:mpringifcd:mpvtdefaztrkd:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:msram:msuipmuxn:musthrpt9:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:raflc:rahtc:raphtc:rareclc:roperfs:rostalld:rotests:rowbac:rsbpc:rsbpd:rssimdprfhc:rssimdprflc:sabhub0dh:sabhub0dl:sabhub1dh:sabhub1dl:sabhub2dh:saedfxs:sanoas:scdpd:siport0ctls,datap->(4902) gigacell->(2) regf->(2784) repeater->(30) rls->(1488) rom->(316)
yg4din00ln0c3,904,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:barsbd:bpbimodalm:bpbitarym:cbadpm:cbakpm:cbbenm:cbbldm:cbingctls:cbismqs:cbpipes:cbtopd:dcibtagd:dcipctls:dcregs:dsbfilld:dsbimmexpd:dsbsortd:dtctls:dtmuxd:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idespdatam:idimmd456s:idxlat0d:idxlat456d:iemulhd:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqlipm:mcscheds:mcwdbd:micrctlc:mldfxd:mltagstlrd:mpbgfall2md:mpbgfm2alld:mpcbobgfus:mpcohtrks:mpmcarbd:mpringifcd:msctrls:mspatchm:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:scdpd:siaesd:siport0ctls,datap->(354) regf->(199) rls->(351)
yg4din00ln0c5,1780,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:barsbd:bpbimodalm:bpbitarym:bpnipd:cbadpm:cbbenm:cbbldm:cbblpm:cbbvam:cbcltstd:cbingctls:cbismqs:cbpipes:cbsbfm:dcipctls:dcregs:dsbfilld:dsbnatrgd:dsbpfrqd:dsbsortd:dtctls:exehmi1rptd:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idimmd456s:idxlat0d:idxlat456d:iemulhd:ieslowcts:ieuni0cts:ifdatachunkd:ifdatalatpard:ifldchainc:ifsnps:mcrrdd:mcscheds:mcwdbd:mldfxd:mltagstlrd:molscdecd:moslnccd:mpcbodbd:mpcohtrks:mpgdxcd:mpiorddbd:mpmcarbd:mpringifcd:mpvtdefaztlbd:msctrls:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:rareclc:rostalld:rotests:sabhub0dl:saedfxs:sanoas:scdpd:siaesd:siport0ctls,datap->(1004) regf->(350) repeater->(1) rls->(249) rom->(176)
yg4din00ln0c7,1017,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:barsbd:cbbldm:cbblpm:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbdata45d:dsbfilld:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbqfast:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idimmd456s:idxlat0d:idxlat456d:ieshiftmxd:ieslowcts:ieuni1cts:ifuvrpt1:iqcmons:iqlipm:mcscheds:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:mpgfxtrkd:mpiorddbd:mpmcarbd:mpvtdefaztlbd:msctrls:msdecn:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:rowbac:sabhub2dh:sabhub2dl:saedfxs:sanoas:siport0ctls,datap->(312) regf->(352) repeater->(4) rls->(349)
yg4din00ln0d0,18245,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:alrmc:baaddpvd:bpbimodalm:bpglobalm:bpnipd:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbbottomd:cbbvam:cbcltstd:cbegrctls:cbfuses:cbingctls:cbismqs:cbivpm:cbpipes:cbsbfm:dcibbankd:dcipctls:dcl1bankd:dcphyadrd:dcregs:dcrotated:dcsetmuxd:dsbdata01d:dsbdata45d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbqfast:dsbqslow:dsbtagm:dsbtests:dtctls:exehfphrpt5d:exehfphrpt6d:exehfplrpt5d:exehfplrpt6d:exehienrpt5d:exehienrpt6d:exehmi1rptd:exevfplrpt1d:exevsicrpt1d:fpactls:fpmctlss:fpmrctls:fpmwtreesd:fpromrs:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giopcicom:giopcirpt:gsas:idespdatam:idimmd456s:idqimmd:idqued:iduop456s:idxlat0d:idxlat456d:ieplas:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifiqaddrc:ifiqc:ifldchainc:ifuvrpt1:iqcmons:iqdecbyalls:iqlipm:mcdecs:mcdfxs:mcmnts:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:misctlcs:mldfxd:mlsnps:mltagaryd:mltagstlrd:molscdecd:moslaryd:moslnccd:mpbgfall2md:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpcbodbd:mpcbotrks:mpcohtrks:mpgdxcd:mpgfxtrkd:mpgodlatd:mpiordtrks:mpiotrks:mpmcarbd:mpmcarbs:mpringifcd:mpvtdtrks:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:msuipmuxn:musthrpt7:ncevnts:ncradecs:ncsteerd:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcierf16d:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:pmdpregd:ptpcfsms:ptpcioregs:ptpcuctls:rabygend:ractlc:raflc:rahtc:raphtc:rareclc:roctlregc:roperfs:rostalld:rotests:sabhub0dl:sabhub1dh:sabhub1dl:sabhub2dh:sabhub2dl:saedfxs:sanoas:scdpd:sictls:siport0ctls,datap->(4035) regf->(2401) repeater->(247) rls->(11490) rom->(72)
yg4din00ln0d3,464,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:barsbd:cbcltstd:cbingctls:cbpipes:dcipctls:dcregs:dsbdata01d:dsbdata45d:dsbfilld:dsbimmexpd:dtctls:exehmi1rptd:fpactls:fpmctlss:fpmrctls:fpromrs:fpshufld:gsas:id1stvecs:idimmd456s:iduop456s:idxlat0d:idxlat456d:ieslowcts:ifiqc:iqdecbyalls:mcscheds:micrctlc:mldatarym:mldfxd:molscdecd:moslnccd:mpcbobgfus:mpcbodbd:mpcohtrks:mpgodlatd:mpringifcd:mpvtdefaztlbd:msctrls:msdecn:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:ptpcuctls:ractlc:sabhub1dh:sabhub1dl:sabhub2dh:sabhub2dl:saedfxs,datap->(83) gigacell->(1) regf->(63) repeater->(15) rls->(302)
yg4din00ln0d5,1958,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:alrmc:baaddpvd:cbadam:cbakpm:cbblpm:cbbvam:cbcltstd:cbingctls:cbismqs:cbpipes:dcipctls:dsbdata45d:dsbfilld:dsbimmdatad:dsbofsetm:dsbpfrqd:dsbqfast:dsbsortd:dsbtagm:dtctls:fpactls:fpmctlss:fpromrs:gsas:idespdatam:idimmd456s:idqimmd:iduop456s:idxlat0d:ieuni5cts:ifsnps:iqlipm:iqsteerd:lldatifc:mcrpqd:mcscheds:micrctlc:mldatarym:mldfxd:molscdecd:mpcbobgfus:mpcbocohtrkd:mpcbodbd:mpcohtrks:mpringifcd:mpvtdefaztrkd:msctrls:msdecn:mspatchm:msram:msuipmuxn:ncradecs:ncsteerd:pcietl8dmis:ptpcuctls:ractlc:raflc:rahtc:roperfs:rotests:rscanc:sabhub0dh:saedfxs,datap->(789) gigacell->(1) regf->(991) rls->(177)
yg4din00ln0d7,904,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:barsbd:bpbitarym:cbblpm:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbfilld:dsbimmexpd:dsbpfrqd:dsbsortd:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:id1stvecs:idimmd456s:iduop456s:idxlat0d:idxlat456d:iemulhd:ieslowcts:ieuni0cts:ifiqc:iqnuked:iqsteerd:mcscheds:mldfxd:mltagstlrd:moslnccd:mpcbobgfus:mpcbodbd:mpcohtrks:mpgfxtrkd:mpiorddbd:mpvtdefaztlbd:msctrls:msdecn:mspatchm:msuipmuxn:ncradecs:pcietl8dmis:pcieutills:ptpcuctls:ractlc:raflc:roperfs:rotests:rowbac:saedfxs:siport0ctls,datap->(174) regf->(140) rls->(590)
yg4din00ln0e0,5125,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:baaddpvd:barsbd:bpnipd:cbaddrm:cbakpm:cbauxm:cbbldm:cbbvam:cbcltstd:cbegrctls:cbfuses:cbingctls:cbismqs:cbivpm:cbpipes:cbpmas:cbregs:cbringturnd:cbsbfm:compensatortop:corecompensator:dcibtagd:dcipctls:dcregs:dsbdata01d:dsbdata45d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbofsetm:dsbpfrqd:dsbqfast:dsbqslow:dsbsortd:dsbtests:dtctls:dtmuxd:exehienrpt6d:exehsih0rptd:exehsil0rptd:fpactls:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmrctls:fpromrs:gsas:id1stvecs:idespdatam:idimmd456s:idqimmd:idqued:iduop456s:idxlat0d:idxlat456d:iecrcs:ieplas:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifiqc:ifsnps:iqcmons:iqdecbyalls:iqlipm:iqsteerd:lltagbnk:mccmuxd:mccompensator:mcdecs:mcdfxs:mcmnts:mcrpqd:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:misctlcs:mlctlc:mldfxd:mlidirepd:mlpics:mlprefs:mlsnps:mltagstlrd:moslnccd:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpcbodbd:mpcbotrks:mpcohtrks:mpgdxcd:mpgfxtrkd:mpiorddbd:mpiordtrks:mpiotrks:mpmcarbs:mpringifcd:mpvtdefaztlbs:mpvtdefaztrkd:mpvtdtrks:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:msram:msuipmuxn:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcierf16d:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:pmhsyns:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:raflc:rahtc:raphtc:rareclc:roctlregc:roperfs:rostalld:rotests:sabhub0dh:sabhub1dh:sabhub1dl:sabhub2dh:saedfxs:sanoas:sawcompensator:sictls:siport0ctls,clk->(2) datap->(481) gigacell->(9) regf->(1207) repeater->(9) rls->(3381) rom->(36)
yg4din00ln0e3,739,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbingctls:cbismqs:cbivpm:cbpipes:dcipctls:dcregs:dsbdata45d:dsbfilld:dsbimmdatad:dsbtests:dtctls:exehmi1rptd:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idimmd456s:iduop456s:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifiqc:mcscheds:micrctlc:mldfxd:mltagstlrd:mpcbobgfus:mpcbodbd:mpcohtrks:mpgfxtrkd:mpringifcd:msctrls:msdecn:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:rowbac:saedfxs:sanoas,datap->(33) regf->(27) repeater->(22) rls->(657)
yg4din00ln0e5,403,0,-7830,0.464,1.566,4,agdecfltc:baaddpvd:bpbitarym:cbadam:cbakpm:cbauxm:cbbldm:cbpipes:dcipctls:dcphyadrd:dcregs:dsbdata45d:dsbfilld:dtctls:exehsih0rptd:exehsil0rptd:fpromrs:gsas:idimmd456s:idqimmd:iduop456s:idxlat0d:idxlat456d:ieuni0cts:iqlipm:mcscheds:mcwdbd:mldfxd:mltagstlrd:mpcbodbd:mpgdxcd:mpgfxtrkd:mpvtigdtlbtrkd:msdecn:msuipmuxn:ncradecs:pcietl8dmis:ptpcuctls:ractlc:raflc:rareclc:saedfxs:scdpd,datap->(120) regf->(199) repeater->(32) rls->(52)
yg4din00ln0e7,183,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:baaddpvd:barsbd:cbblpm:cbingctls:cbpipes:dcipctls:dcregs:dsbdata01d:dsbdata45d:dsbfilld:dtctls:fpmctlss:fpromrs:gsas:idimmd456s:iduop456s:idxlat0d:ieuni0cts:iqsteerd:mcscheds:mldfxd:mosscdecd:mpbgfall2md:mpcohtrks:msdecn:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:saedfxs:sanoas,datap->(47) regf->(16) rls->(120)
yg4din00ln0f0,2327,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:alrmc:baaddpvd:bpbimodalm:cbblpm:cbcltstd:cbegrctls:cbfuses:cbismqs:cbivpm:cbpipes:cbtopd:dcibtagd:dcregs:dsbdata01d:dsbdata45d:dsbfilld:dsbimmexpd:dsbnatrgd:dsbqfast:dsbqslow:dsbtests:dtctls:fpactls:fpmctlfs:fpmrctls:gsas:idimmd456s:iduop456s:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni0cts:ieuni5cts:ifiqc:iqsteerd:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mpcbobgfus:mpcohtrks:mpgdxcd:mpgodlatd:mpiordtrks:mpiotrks:mpmcarbs:mpringifcd:mpvtdefaztrkd:mpvtdtrks:mpvtigdtlbtrkd:msctrls:msdecn:msuipmuxn:musthrpt9:ncevnts:ncradecs:pciedl16s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:raflc:raphtc:rareclc:roctlregc:rostalld:rotests:rsfpprfhc:rsfpprflc:rssimdprfhc:rssimdprflc:saedfxs:scdpd:sictls:siport0ctls:sishufhd,datap->(508) regf->(478) repeater->(17) rls->(1275) rom->(49)
yg4din00ln0f3,230,0,-7830,0.464,1.566,4,agdecfltc:alrmc:barsbd:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbfilld:dsbofsetm:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idespdatam:idimmd456s:iduop456s:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:lltagbnk:mcscheds:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:mpringifcd:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:rotests:sabhub0dl:sabhub2dl:saedfxs:sanoas,datap->(24) gigacell->(13) regf->(17) rls->(176)
yg4din00ln0f5,1988,0,-7830,0.464,1.566,4,agp1ctls:bptargettrgm:cbbottomd:cbfuses:cbingctls:cbismqs:cbpipes:cbtopd:dsbdata45d:dsbfilld:dsbimmexpd:dtctls:dtmuxd:fpactls:fpmrctls:iduop456s:idxlat456d:ieuni0cts:ieuni1cts:iqdecbyalls:mcdfxs:mcmnts:mcscheds:miictls:mldatarym:mldfxd:mltagarym:molscdecd:mpcbocohtrkd:mpringifcd:mpvtdefaztlbs:msdecn:msuipmuxn:ncradecs:pciedl8s:pcietl16pegs:pcietl8dmis:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:roperfs:rotests:saedfxs:scdpd,datap->(1570) gigacell->(40) regf->(112) rls->(266)
yg4din00ln0f7,726,0,-7830,0.464,1.566,4,cbbottomd:cbtopd:dcsetmuxd:dsbsortd:dtctls:fpactls:fpmrctls:iqcmons:iqdecbyalls:iqlipm:mpcbodbd:mpgfxtrkd:msdecn:msram:msuipmuxn:ractlc,datap->(430) regf->(284) rls->(12)
yg4din00ln0g0,1911,0,-7830,0.58,1.566,6,agdecfltc:agp1ctls:alrmc:bpbimodalm:cbbottomd:cbbvam:cbegrctls:cbfuses:cbivpm:cbpipes:cbpmas:cbtopd:dcregs:dsbdata45d:dsbqslow:dsbtests:dtctls:exehfphrpt5d:exehfphrpt6d:exehfplrpt5d:exehfplrpt6d:exehmi1rptd:exevfplrpt1d:exevsicrpt1d:fpactls:fpmctlss:fpmgenfd:fpmrctls:gsas:id1stvecs:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifiqc:iqdecbyalls:iqnuked:mccmuxd:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mltagaryd:mltagstlrd:mpcbobgfus:mpcohtrks:mpiordtrks:mpiotrks:mpmcarbs:mpringifcd:mpvtdefaztlbs:mpvtdtrks:msctrls:msdecn:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcierf16d:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:raphtc:roctlregc:roperfs:rotests:rsldsetupc:saedfxs:sictls,datap->(426) regf->(35) repeater->(150) rls->(1300)
yg4din00ln0g3,52,0,-7830,0.58,1.566,6,agdecfltc:agp1ctls:dcipctls:dsbtests:dtctls:fpmctlss:iduop456s:idxlat0d:idxlat456d:ieplas:ieuni0cts:ieuni1cts:iqdecbyalls:mcscheds:pcietl8dmis:ractlc:saedfxs,rls->(52)
yg4din00ln0g5,79,0,-7830,0.58,1.566,6,baaddpvd:bpnipd:cbivpm:dsbfilld:dsbpfrqd:dsbtests:fpmrctls:id1stvecs:iduop456s:idxlat456d:ieslowcts:ieuni5cts:iqdecbyalls:mcscheds:miictls:mldfxd:msdecn:pcietl16pegs:pcietl8dmis:ptpcuctls:roctlregc:roperfs:rotests:saedfxs,datap->(21) regf->(12) rls->(46)
yg4din00ln0g7,59,0,-7830,0.58,1.566,6,baaddpvd:dsbimmexpd:idxlat0d:idxlat456d:ieslowcts:ieuni5cts:iqdecbyalls:mcdecs:mifctlcs:roctlregc:siport0ctls,datap->(42) rls->(17)
yg4din00ln0h0,855,0,-7830,0.812,1.566,8,agp1ctls:cbfuses:dccstated:fpmctlfs:fpmctlss:fpmgenfd:gsas:idimmd456s:idxlat0d:idxlat456d:iecrcs:iemulhd:ieplas:ieslowcts:ieuni0cts:ieuni5cts:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mpbgfall2md:mpcbobgfus:mpiordtrks:mpmcarbs:mpringifcd:mpvtdtrks:msctrls:ncradecs:pciedl16s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:roctlregc:saedfxs:sictls,datap->(107) regf->(12) rls->(736)
yg4din00ln0h3,6,0,-7830,0.696,1.566,8,fpdpostd:iemulld:ifdatalatpard,datap->(6)
yg4din00ln0h5,2,0,-7830,0.696,1.566,8,iqlipm,regf->(2)
yg4din00ln0h7,40,0,-7830,0.812,1.566,10,bpnipd,datap->(40)
yg4din00ln0i0,2,0,-7830,0.928,1.566,12,fpdpostd,datap->(2)
yg4din00ln0i5,105,0,-7830,1.276,1.566,18,musthrpt7,repeater->(105)
yg4din00nn0a0,3433,0,-7830,0.348,1.566,2,agmead:agsrfd:alrmc:alroxd:baaddpvd:barsbd:bpglobalm:bpnipd:cbaddrm:dclrud:dcphyadrd:dsbnatrgd:dtiobrkc:ifdataparityd:ifiqaddrc:ifldchainc:iftlbd:ifvcsbd:mihimxfd:mihimxsd:milomxfd:milomxid:milomxsd:misdbm:mldatamuxd:mleccd:mlprefd:mlsnpd:mltagaryd:molhistd:molraryd:msram:pmdpregd:pmrrasidd:raphtc:robttd:roptrd:rortbufd:rowbac:rsbpc:rsbpd:rscanc:rsldmtxc:rsldsetupc:rsuopc:saefclkspine:sawfclkspine:sawpclkspine,clk->(30) datap->(2319) regf->(1084)
yg4din00nn0a3,427,0,-7830,0.348,1.566,2,barsbd:bpglobalm:dclrud:dsbsortd:dsbtagm:mlsnpd:mlstlruarym:rowbac:rscanc:rsuopc,datap->(1) regf->(426)
