YG CELL NAME,YG NOMINAL CELL NAME,YG WIDTH,YG HEIGHT,YG DEVCOUNT
yg0lun10lnhf7,yg0lun10nnhf7,1.508,1.566,16
yg0lun10lnhg0,yg0lun10nnhg0,1.624,1.566,18
yg0lun10lnhg3,yg0lun10nnhg3,1.972,1.566,20
yg0lun10lnhg5,yg0lun10nnhg5,1.972,1.566,20
yg0lun10lnhg7,yg0lun10nnhg7,1.972,1.566,20
yg0lun10lnhh0,yg0lun10nnhh0,2.204,1.566,23
yg0lun10lnhh3,yg0lun10nnhh3,2.32,1.566,24
yg0lun10lnhh5,yg0lun10nnhh5,2.32,1.566,24
yg0lun10lnhh7,yg0lun10nnhh7,2.9,1.566,31
yg0lun10lnhi0,yg0lun10nnhi0,3.016,1.566,33
yg0lun10lnhi3,yg0lun10nnhi3,3.132,1.566,36
yg0lun10lnhi5,yg0lun10nnhi5,3.712,1.566,43
yg0lun10lnhi7,yg0lun10nnhi7,4.06,1.566,50
yg0lun10lnhj0,yg0lun10nnhj0,4.408,1.566,55
yg0lun10lnhj3,yg0lun10nnhj3,4.872,1.566,66
yg0lun10lnhj5,yg0lun10nnhj5,5.22,1.566,72
yg0lun10nnha0,yg0lun10nnha0,1.16,1.566,12
yg0lun10nnha3,yg0lun10nnha3,1.16,1.566,12
yg0lun10nnha5,yg0lun10nnha5,1.16,1.566,12
yg0lun10nnha7,yg0lun10nnha7,1.16,1.566,12
yg0lun10nnhb0,yg0lun10nnhb0,1.16,1.566,12
yg0lun10nnhb3,yg0lun10nnhb3,1.16,1.566,12
yg0lun10nnhb5,yg0lun10nnhb5,1.16,1.566,12
yg0lun10nnhb7,yg0lun10nnhb7,1.16,1.566,12
yg0lun10nnhc0,yg0lun10nnhc0,1.16,1.566,12
yg0lun10nnhc3,yg0lun10nnhc3,1.16,1.566,12
yg0lun10nnhc5,yg0lun10nnhc5,1.16,1.566,12
yg0lun10nnhc7,yg0lun10nnhc7,1.16,1.566,12
yg0lun10nnhd0,yg0lun10nnhd0,1.16,1.566,12
yg0lun10nnhd3,yg0lun10nnhd3,1.16,1.566,12
yg0lun10nnhd5,yg0lun10nnhd5,1.16,1.566,12
yg0lun10nnhd7,yg0lun10nnhd7,1.16,1.566,12
yg0lun10nnhe0,yg0lun10nnhe0,1.16,1.566,12
yg0lun10nnhe3,yg0lun10nnhe3,1.392,1.566,14
yg0lun10nnhe5,yg0lun10nnhe5,1.392,1.566,14
yg0lun10nnhe7,yg0lun10nnhe7,1.392,1.566,14
yg0lun10nnhf0,yg0lun10nnhf0,1.392,1.566,14
yg0lun10nnhf3,yg0lun10nnhf3,1.392,1.566,14
yg0lun10nnhf5,yg0lun10nnhf5,1.508,1.566,16
yg0lun10nnhf7,yg0lun10nnhf7,1.508,1.566,16
yg0lun10nnhg0,yg0lun10nnhg0,1.624,1.566,18
yg0lun10nnhg3,yg0lun10nnhg3,1.972,1.566,20
yg0lun10nnhg5,yg0lun10nnhg5,1.972,1.566,20
yg0lun10nnhg7,yg0lun10nnhg7,1.972,1.566,20
yg0lun10nnhh0,yg0lun10nnhh0,2.204,1.566,23
yg0lun10nnhh3,yg0lun10nnhh3,2.32,1.566,24
yg0lun10nnhh5,yg0lun10nnhh5,2.32,1.566,24
yg0lun10nnhh7,yg0lun10nnhh7,2.9,1.566,31
yg0lun10nnhi0,yg0lun10nnhi0,3.016,1.566,33
yg0lun10nnhi3,yg0lun10nnhi3,3.132,1.566,36
yg0lun10nnhi5,yg0lun10nnhi5,3.712,1.566,43
yg0lun10nnhi7,yg0lun10nnhi7,4.06,1.566,50
yg0lun10nnhj0,yg0lun10nnhj0,4.408,1.566,55
yg0lun10nnhj3,yg0lun10nnhj3,4.872,1.566,66
yg0lun10nnhj5,yg0lun10nnhj5,5.22,1.566,72
yg0lun90lnha0,yg0lun90nnha0,1.16,1.566,12
yg0lun90lnha3,yg0lun90nnha3,1.16,1.566,12
yg0lun90lnha5,yg0lun90nnha5,1.16,1.566,12
yg0lun90lnha7,yg0lun90nnha7,1.16,1.566,12
yg0lun90lnhb0,yg0lun90nnhb0,1.16,1.566,12
yg0lun90lnhb3,yg0lun90nnhb3,1.16,1.566,12
yg0lun90lnhb5,yg0lun90nnhb5,1.16,1.566,12
yg0lun90lnhb7,yg0lun90nnhb7,1.16,1.566,12
yg0lun90lnhc0,yg0lun90nnhc0,1.16,1.566,12
yg0lun90lnhc3,yg0lun90nnhc3,1.16,1.566,12
yg0lun90lnhc5,yg0lun90nnhc5,1.16,1.566,12
yg0lun90lnhc7,yg0lun90nnhc7,1.16,1.566,12
yg0lun90lnhd0,yg0lun90nnhd0,1.16,1.566,12
yg0lun90lnhd3,yg0lun90nnhd3,1.16,1.566,12
yg0lun90lnhd5,yg0lun90nnhd5,1.16,1.566,12
yg0lun90lnhd7,yg0lun90nnhd7,1.16,1.566,12
yg0lun90lnhe0,yg0lun90nnhe0,1.16,1.566,12
yg0lun90lnhe3,yg0lun90nnhe3,1.392,1.566,14
yg0lun90lnhe5,yg0lun90nnhe5,1.392,1.566,14
yg0lun90lnhe7,yg0lun90nnhe7,1.508,1.566,15
yg0lun90lnhf0,yg0lun90nnhf0,1.508,1.566,15
yg0lun90lnhf3,yg0lun90nnhf3,1.508,1.566,15
yg0lun90lnhf5,yg0lun90nnhf5,1.508,1.566,15
yg0lun90lnhf7,yg0lun90nnhf7,1.508,1.566,16
yg0lun90lnhg0,yg0lun90nnhg0,1.972,1.566,20
yg0lun90lnhg3,yg0lun90nnhg3,1.972,1.566,21
yg0lun90lnhg5,yg0lun90nnhg5,1.972,1.566,21
yg0lun90lnhg7,yg0lun90nnhg7,1.972,1.566,21
yg0lun90lnhh0,yg0lun90nnhh0,2.32,1.566,24
yg0lun90lnhh3,yg0lun90nnhh3,2.32,1.566,24
yg0lun90lnhh5,yg0lun90nnhh5,2.32,1.566,24
yg0lun90lnhh7,yg0lun90nnhh7,2.32,1.566,26
yg0lun90lnhi0,yg0lun90nnhi0,2.668,1.566,30
yg0lun90lnhi3,yg0lun90nnhi3,3.132,1.566,34
yg0lun90lnhi5,yg0lun90nnhi5,3.48,1.566,44
yg0lun90lnhi7,yg0lun90nnhi7,3.828,1.566,47
yg0lun90lnhj0,yg0lun90nnhj0,4.176,1.566,60
yg0lun90lnhj3,yg0lun90nnhj3,4.408,1.566,64
yg0lun90lnhj5,yg0lun90nnhj5,4.872,1.566,72
yg0lun90nnha0,yg0lun90nnha0,1.16,1.566,12
yg0lun90nnha3,yg0lun90nnha3,1.16,1.566,12
yg0lun90nnha5,yg0lun90nnha5,1.16,1.566,12
yg0lun90nnha7,yg0lun90nnha7,1.16,1.566,12
yg0lun90nnhb0,yg0lun90nnhb0,1.16,1.566,12
yg0lun90nnhb3,yg0lun90nnhb3,1.16,1.566,12
yg0lun90nnhb5,yg0lun90nnhb5,1.16,1.566,12
yg0lun90nnhb7,yg0lun90nnhb7,1.16,1.566,12
yg0lun90nnhc0,yg0lun90nnhc0,1.16,1.566,12
yg0lun90nnhc3,yg0lun90nnhc3,1.16,1.566,12
yg0lun90nnhc5,yg0lun90nnhc5,1.16,1.566,12
yg0lun90nnhc7,yg0lun90nnhc7,1.16,1.566,12
yg0lun90nnhd0,yg0lun90nnhd0,1.16,1.566,12
yg0lun90nnhd3,yg0lun90nnhd3,1.16,1.566,12
yg0lun90nnhd5,yg0lun90nnhd5,1.16,1.566,12
yg0lun90nnhd7,yg0lun90nnhd7,1.16,1.566,12
yg0lun90nnhe0,yg0lun90nnhe0,1.16,1.566,12
yg0lun90nnhe3,yg0lun90nnhe3,1.392,1.566,14
yg0lun90nnhe5,yg0lun90nnhe5,1.392,1.566,14
yg0lun90nnhe7,yg0lun90nnhe7,1.508,1.566,15
yg0lun90nnhf0,yg0lun90nnhf0,1.508,1.566,15
yg0lun90nnhf3,yg0lun90nnhf3,1.508,1.566,15
yg0lun90nnhf5,yg0lun90nnhf5,1.508,1.566,15
yg0lun90nnhf7,yg0lun90nnhf7,1.508,1.566,16
yg0lun90nnhg0,yg0lun90nnhg0,1.972,1.566,20
yg0lun90nnhg3,yg0lun90nnhg3,1.972,1.566,21
yg0lun90nnhg5,yg0lun90nnhg5,1.972,1.566,21
yg0lun90nnhg7,yg0lun90nnhg7,1.972,1.566,21
yg0lun90nnhh0,yg0lun90nnhh0,2.32,1.566,24
yg0lun90nnhh3,yg0lun90nnhh3,2.32,1.566,24
yg0lun90nnhh5,yg0lun90nnhh5,2.32,1.566,24
yg0lun90nnhh7,yg0lun90nnhh7,2.32,1.566,26
yg0lun90nnhi0,yg0lun90nnhi0,2.668,1.566,30
yg0lun90nnhi3,yg0lun90nnhi3,3.132,1.566,34
yg0lun90nnhi5,yg0lun90nnhi5,3.48,1.566,44
yg0lun90nnhi7,yg0lun90nnhi7,3.828,1.566,47
yg0lun90nnhj0,yg0lun90nnhj0,4.176,1.566,60
yg0lun90nnhj3,yg0lun90nnhj3,4.408,1.566,64
yg0lun90nnhj5,yg0lun90nnhj5,4.872,1.566,72
yg0lux10lnha0,yg0lux10nnha0,2.9,1.566,37
yg0lux10lnha3,yg0lux10nnha3,2.9,1.566,37
yg0lux10lnha5,yg0lux10nnha5,2.9,1.566,37
yg0lux10lnha7,yg0lux10nnha7,2.9,1.566,37
yg0lux10lnhb0,yg0lux10nnhb0,2.9,1.566,37
yg0lux10lnhb3,yg0lux10nnhb3,2.9,1.566,37
yg0lux10lnhb5,yg0lux10nnhb5,2.9,1.566,37
yg0lux10lnhb7,yg0lux10nnhb7,2.9,1.566,37
yg0lux10lnhc0,yg0lux10nnhc0,2.9,1.566,37
yg0lux10lnhc3,yg0lux10nnhc3,2.9,1.566,37
yg0lux10lnhc5,yg0lux10nnhc5,2.9,1.566,37
yg0lux10lnhc7,yg0lux10nnhc7,2.9,1.566,37
yg0lux10lnhd0,yg0lux10nnhd0,2.9,1.566,37
yg0lux10lnhd3,yg0lux10nnhd3,2.9,1.566,37
yg0lux10lnhd5,yg0lux10nnhd5,2.9,1.566,37
yg0lux10lnhd7,yg0lux10nnhd7,2.9,1.566,37
yg0lux10lnhe0,yg0lux10nnhe0,2.9,1.566,37
yg0lux10lnhe3,yg0lux10nnhe3,3.132,1.566,39
yg0lux10lnhe5,yg0lux10nnhe5,3.132,1.566,39
yg0lux10lnhe7,yg0lux10nnhe7,3.132,1.566,39
yg0lux10lnhf0,yg0lux10nnhf0,3.132,1.566,39
yg0lux10lnhf3,yg0lux10nnhf3,3.132,1.566,39
yg0lux10lnhf5,yg0lux10nnhf5,3.248,1.566,41
yg0lux10lnhf7,yg0lux10nnhf7,3.248,1.566,41
yg0lux10lnhg0,yg0lux10nnhg0,3.48,1.566,43
yg0lux10lnhg3,yg0lux10nnhg3,3.596,1.566,45
yg0lux10lnhg5,yg0lux10nnhg5,3.596,1.566,45
yg0lux10lnhg7,yg0lux10nnhg7,3.712,1.566,45
yg0lux10lnhh0,yg0lux10nnhh0,3.944,1.566,48
yg0lux10lnhh3,yg0lux10nnhh3,4.06,1.566,49
yg0lux10lnhh5,yg0lux10nnhh5,4.06,1.566,49
yg0lux10lnhh7,yg0lux10nnhh7,4.64,1.566,55
yg0lux10lnhi0,yg0lux10nnhi0,4.756,1.566,57
yg0lux10lnhi3,yg0lux10nnhi3,4.988,1.566,61
yg0lux10lnhi5,yg0lux10nnhi5,5.568,1.566,70
yg0lux10lnhi7,yg0lux10nnhi7,6.032,1.566,78
yg0lux10lnhj0,yg0lux10nnhj0,6.38,1.566,84
yg0lux10lnhj3,yg0lux10nnhj3,6.728,1.566,93
yg0lux10lnhj5,yg0lux10nnhj5,7.076,1.566,99
yg0lux10nnha0,yg0lux10nnha0,2.9,1.566,37
yg0lux10nnha3,yg0lux10nnha3,2.9,1.566,37
yg0lux10nnha5,yg0lux10nnha5,2.9,1.566,37
yg0lux10nnha7,yg0lux10nnha7,2.9,1.566,37
yg0lux10nnhb0,yg0lux10nnhb0,2.9,1.566,37
yg0lux10nnhb3,yg0lux10nnhb3,2.9,1.566,37
yg0lux10nnhb5,yg0lux10nnhb5,2.9,1.566,37
yg0lux10nnhb7,yg0lux10nnhb7,2.9,1.566,37
yg0lux10nnhc0,yg0lux10nnhc0,2.9,1.566,37
yg0lux10nnhc3,yg0lux10nnhc3,2.9,1.566,37
yg0lux10nnhc5,yg0lux10nnhc5,2.9,1.566,37
yg0lux10nnhc7,yg0lux10nnhc7,2.9,1.566,37
yg0lux10nnhd0,yg0lux10nnhd0,2.9,1.566,37
yg0lux10nnhd3,yg0lux10nnhd3,2.9,1.566,37
yg0lux10nnhd5,yg0lux10nnhd5,2.9,1.566,37
yg0lux10nnhd7,yg0lux10nnhd7,2.9,1.566,37
yg0lux10nnhe0,yg0lux10nnhe0,2.9,1.566,37
yg0lux10nnhe3,yg0lux10nnhe3,3.132,1.566,39
yg0lux10nnhe5,yg0lux10nnhe5,3.132,1.566,39
yg0lux10nnhe7,yg0lux10nnhe7,3.132,1.566,39
yg0lux10nnhf0,yg0lux10nnhf0,3.132,1.566,39
yg0lux10nnhf3,yg0lux10nnhf3,3.132,1.566,39
yg0lux10nnhf5,yg0lux10nnhf5,3.248,1.566,41
yg0lux10nnhf7,yg0lux10nnhf7,3.248,1.566,41
yg0lux10nnhg0,yg0lux10nnhg0,3.48,1.566,43
yg0lux10nnhg3,yg0lux10nnhg3,3.596,1.566,45
yg0lux10nnhg5,yg0lux10nnhg5,3.596,1.566,45
yg0lux10nnhg7,yg0lux10nnhg7,3.712,1.566,45
yg0lux10nnhh0,yg0lux10nnhh0,3.944,1.566,48
yg0lux10nnhh3,yg0lux10nnhh3,4.06,1.566,49
yg0lux10nnhh5,yg0lux10nnhh5,4.06,1.566,49
yg0lux10nnhh7,yg0lux10nnhh7,4.64,1.566,55
yg0lux10nnhi0,yg0lux10nnhi0,4.756,1.566,57
yg0lux10nnhi3,yg0lux10nnhi3,4.988,1.566,61
yg0lux10nnhi5,yg0lux10nnhi5,5.568,1.566,70
yg0lux10nnhi7,yg0lux10nnhi7,6.032,1.566,78
yg0lux10nnhj0,yg0lux10nnhj0,6.38,1.566,84
yg0lux10nnhj3,yg0lux10nnhj3,6.728,1.566,93
yg0lux10nnhj5,yg0lux10nnhj5,7.076,1.566,99
yg0lxx00ldhj0,yg0lxx00ndhj0,6.264,3.132,162
yg0lxx00ldhj5,yg0lxx00ndhj5,7.424,3.132,183
yg0lxx00lnha0,yg0lxx00nnha0,2.552,1.566,37
yg0lxx00lnha5,yg0lxx00nnha5,2.552,1.566,37
yg0lxx00lnhb0,yg0lxx00nnhb0,2.552,1.566,37
yg0lxx00lnhb5,yg0lxx00nnhb5,2.552,1.566,37
yg0lxx00lnhc0,yg0lxx00nnhc0,2.668,1.566,37
yg0lxx00lnhc5,yg0lxx00nnhc5,2.668,1.566,37
yg0lxx00lnhd0,yg0lxx00nnhd0,3.016,1.566,41
yg0lxx00lnhd5,yg0lxx00nnhd5,3.016,1.566,41
yg0lxx00lnhe0,yg0lxx00nnhe0,3.48,1.566,45
yg0lxx00lnhe5,yg0lxx00nnhe5,3.364,1.566,45
yg0lxx00lnhf0,yg0lxx00nnhf0,3.712,1.566,49
yg0lxx00lnhf5,yg0lxx00nnhf5,3.828,1.566,53
yg0lxx00lnhg0,yg0lxx00nnhg0,4.408,1.566,58
yg0lxx00lnhg5,yg0lxx00nnhg5,5.22,1.566,69
yg0lxx00lnhh0,yg0lxx00nnhh0,5.568,1.566,78
yg0lxx00lnhh5,yg0lxx00nnhh5,6.96,1.566,101
yg0lxx00lnhi0,yg0lxx00nnhi0,7.656,1.566,111
yg0lxx00lnhi5,yg0lxx00nnhi5,8.932,1.566,132
yg0lxx00ndhj0,yg0lxx00ndhj0,6.264,3.132,162
yg0lxx00ndhj5,yg0lxx00ndhj5,7.424,3.132,183
yg0lxx00nnha0,yg0lxx00nnha0,2.552,1.566,37
yg0lxx00nnha5,yg0lxx00nnha5,2.552,1.566,37
yg0lxx00nnhb0,yg0lxx00nnhb0,2.552,1.566,37
yg0lxx00nnhb5,yg0lxx00nnhb5,2.552,1.566,37
yg0lxx00nnhc0,yg0lxx00nnhc0,2.668,1.566,37
yg0lxx00nnhc5,yg0lxx00nnhc5,2.668,1.566,37
yg0lxx00nnhd0,yg0lxx00nnhd0,3.016,1.566,41
yg0lxx00nnhd5,yg0lxx00nnhd5,3.016,1.566,41
yg0lxx00nnhe0,yg0lxx00nnhe0,3.48,1.566,45
yg0lxx00nnhe5,yg0lxx00nnhe5,3.364,1.566,45
yg0lxx00nnhf0,yg0lxx00nnhf0,3.712,1.566,49
yg0lxx00nnhf5,yg0lxx00nnhf5,3.828,1.566,53
yg0lxx00nnhg0,yg0lxx00nnhg0,4.408,1.566,58
yg0lxx00nnhg5,yg0lxx00nnhg5,5.22,1.566,69
yg0lxx00nnhh0,yg0lxx00nnhh0,5.568,1.566,78
yg0lxx00nnhh5,yg0lxx00nnhh5,6.96,1.566,101
yg0lxx00nnhi0,yg0lxx00nnhi0,7.656,1.566,111
yg0lxx00nnhi5,yg0lxx00nnhi5,8.932,1.566,132
yg0lyn83ln1c0,yg0lyn83nn1c0,2.088,1.566,19
yg0lyn83ln1d0,yg0lyn83nn1d0,2.436,1.566,23
yg0lyn83ln1e0,yg0lyn83nn1e0,2.436,1.566,23
yg0lyn83ln1f0,yg0lyn83nn1f0,2.784,1.566,29
yg0lyn83ln1f5,yg0lyn83nn1f5,3.48,1.566,35
yg0lyn83ln1g0,yg0lyn83nn1g0,3.712,1.566,41
yg0lyn83ln1g5,yg0lyn83nn1g5,3.828,1.566,43
yg0lyn83ln1h0,yg0lyn83nn1h0,4.872,1.566,57
yg0lyn83nn1c0,yg0lyn83nn1c0,2.088,1.566,19
yg0lyn83nn1d0,yg0lyn83nn1d0,2.436,1.566,23
yg0lyn83nn1e0,yg0lyn83nn1e0,2.436,1.566,23
yg0lyn83nn1f0,yg0lyn83nn1f0,2.784,1.566,29
yg0lyn83nn1f5,yg0lyn83nn1f5,3.48,1.566,35
yg0lyn83nn1g0,yg0lyn83nn1g0,3.712,1.566,41
yg0lyn83nn1g5,yg0lyn83nn1g5,3.828,1.566,43
yg0lyn83nn1h0,yg0lyn83nn1h0,4.872,1.566,57
yg0mbn22ld1g3,yg0mbn22nd1g3,1.972,3.132,36
yg0mbn22ld1g5,yg0mbn22nd1g5,1.972,3.132,36
yg0mbn22ld1g7,yg0mbn22nd1g7,2.436,3.132,50
yg0mbn22ld1h0,yg0mbn22nd1h0,2.552,3.132,58
yg0mbn22ld1h3,yg0mbn22nd1h3,2.552,3.132,58
yg0mbn22ld1h5,yg0mbn22nd1h5,2.784,3.132,66
yg0mbn22ld1h7,yg0mbn22nd1h7,2.9,3.132,72
yg0mbn22ld1i0,yg0mbn22nd1i0,3.48,3.132,88
yg0mbn22ld1i3,yg0mbn22nd1i3,3.712,3.132,96
yg0mbn22ld1i5,yg0mbn22nd1i5,4.408,3.132,120
yg0mbn22ln1a0,yg0mbn22nn1a0,1.16,1.566,12
yg0mbn22ln1a3,yg0mbn22nn1a3,1.16,1.566,12
yg0mbn22ln1a5,yg0mbn22nn1a5,1.16,1.566,12
yg0mbn22ln1a7,yg0mbn22nn1a7,1.16,1.566,12
yg0mbn22ln1b0,yg0mbn22nn1b0,1.16,1.566,12
yg0mbn22ln1b3,yg0mbn22nn1b3,1.16,1.566,12
yg0mbn22ln1b5,yg0mbn22nn1b5,1.16,1.566,12
yg0mbn22ln1b7,yg0mbn22nn1b7,1.16,1.566,12
yg0mbn22ln1c0,yg0mbn22nn1c0,1.16,1.566,12
yg0mbn22ln1c3,yg0mbn22nn1c3,1.16,1.566,12
yg0mbn22ln1c5,yg0mbn22nn1c5,1.276,1.566,12
yg0mbn22ln1c7,yg0mbn22nn1c7,1.276,1.566,12
yg0mbn22ln1d0,yg0mbn22nn1d0,1.276,1.566,12
yg0mbn22ln1d3,yg0mbn22nn1d3,1.392,1.566,14
yg0mbn22ln1d5,yg0mbn22nn1d5,1.508,1.566,14
yg0mbn22ln1d7,yg0mbn22nn1d7,1.856,1.566,18
yg0mbn22ln1e0,yg0mbn22nn1e0,1.856,1.566,18
yg0mbn22ln1e3,yg0mbn22nn1e3,1.856,1.566,18
yg0mbn22ln1e5,yg0mbn22nn1e5,1.856,1.566,20
yg0mbn22ln1e7,yg0mbn22nn1e7,2.204,1.566,26
yg0mbn22ln1f0,yg0mbn22nn1f0,2.204,1.566,26
yg0mbn22ln1f3,yg0mbn22nn1f3,2.204,1.566,26
yg0mbn22ln1f5,yg0mbn22nn1f5,2.436,1.566,30
yg0mbn22ln1f7,yg0mbn22nn1f7,2.552,1.566,32
yg0mbn22ln1g0,yg0mbn22nn1g0,2.668,1.566,34
yg0mbn22nd1g3,yg0mbn22nd1g3,1.972,3.132,36
yg0mbn22nd1g5,yg0mbn22nd1g5,1.972,3.132,36
yg0mbn22nd1g7,yg0mbn22nd1g7,2.436,3.132,50
yg0mbn22nd1h0,yg0mbn22nd1h0,2.552,3.132,58
yg0mbn22nd1h3,yg0mbn22nd1h3,2.552,3.132,58
yg0mbn22nd1h5,yg0mbn22nd1h5,2.784,3.132,66
yg0mbn22nd1h7,yg0mbn22nd1h7,2.9,3.132,72
yg0mbn22nd1i0,yg0mbn22nd1i0,3.48,3.132,88
yg0mbn22nd1i3,yg0mbn22nd1i3,3.712,3.132,96
yg0mbn22nd1i5,yg0mbn22nd1i5,4.408,3.132,120
yg0mbn22nn1a0,yg0mbn22nn1a0,1.16,1.566,12
yg0mbn22nn1a3,yg0mbn22nn1a3,1.16,1.566,12
yg0mbn22nn1a5,yg0mbn22nn1a5,1.16,1.566,12
yg0mbn22nn1a7,yg0mbn22nn1a7,1.16,1.566,12
yg0mbn22nn1b0,yg0mbn22nn1b0,1.16,1.566,12
yg0mbn22nn1b3,yg0mbn22nn1b3,1.16,1.566,12
yg0mbn22nn1b5,yg0mbn22nn1b5,1.16,1.566,12
yg0mbn22nn1b7,yg0mbn22nn1b7,1.16,1.566,12
yg0mbn22nn1c0,yg0mbn22nn1c0,1.16,1.566,12
yg0mbn22nn1c3,yg0mbn22nn1c3,1.16,1.566,12
yg0mbn22nn1c5,yg0mbn22nn1c5,1.276,1.566,12
yg0mbn22nn1c7,yg0mbn22nn1c7,1.276,1.566,12
yg0mbn22nn1d0,yg0mbn22nn1d0,1.276,1.566,12
yg0mbn22nn1d3,yg0mbn22nn1d3,1.392,1.566,14
yg0mbn22nn1d5,yg0mbn22nn1d5,1.508,1.566,14
yg0mbn22nn1d7,yg0mbn22nn1d7,1.856,1.566,18
yg0mbn22nn1e0,yg0mbn22nn1e0,1.856,1.566,18
yg0mbn22nn1e3,yg0mbn22nn1e3,1.856,1.566,18
yg0mbn22nn1e5,yg0mbn22nn1e5,1.856,1.566,20
yg0mbn22nn1e7,yg0mbn22nn1e7,2.204,1.566,26
yg0mbn22nn1f0,yg0mbn22nn1f0,2.204,1.566,26
yg0mbn22nn1f3,yg0mbn22nn1f3,2.204,1.566,26
yg0mbn22nn1f5,yg0mbn22nn1f5,2.436,1.566,30
yg0mbn22nn1f7,yg0mbn22nn1f7,2.552,1.566,32
yg0mbn22nn1g0,yg0mbn22nn1g0,2.668,1.566,34
yg0mdn02lnha0,yg0mdn02nnha0,1.16,1.566,6
yg0mdn02lnhb0,yg0mdn02nnhb0,1.16,1.566,6
yg0mdn02lnhc0,yg0mdn02nnhc0,1.16,1.566,6
yg0mdn02lnhd0,yg0mdn02nnhd0,1.392,1.566,6
yg0mdn02lnhe0,yg0mdn02nnhe0,1.856,1.566,8
yg0mdn02lnhf0,yg0mdn02nnhf0,1.856,1.566,8
yg0mdn02lnhg0,yg0mdn02nnhg0,2.32,1.566,14
yg0mdn02lnhh0,yg0mdn02nnhh0,3.016,1.566,20
yg0mdn02lnhi0,yg0mdn02nnhi0,3.944,1.566,28
yg0mdn02lnhj0,yg0mdn02nnhj0,6.728,1.566,50
yg0mdn02nnha0,yg0mdn02nnha0,1.16,1.566,6
yg0mdn02nnhb0,yg0mdn02nnhb0,1.16,1.566,6
yg0mdn02nnhc0,yg0mdn02nnhc0,1.16,1.566,6
yg0mdn02nnhd0,yg0mdn02nnhd0,1.392,1.566,6
yg0mdn02nnhe0,yg0mdn02nnhe0,1.856,1.566,8
yg0mdn02nnhf0,yg0mdn02nnhf0,1.856,1.566,8
yg0mdn02nnhg0,yg0mdn02nnhg0,2.32,1.566,14
yg0mdn02nnhh0,yg0mdn02nnhh0,3.016,1.566,20
yg0mdn02nnhi0,yg0mdn02nnhi0,3.944,1.566,28
yg0mdn02nnhj0,yg0mdn02nnhj0,6.728,1.566,50
yg0mdn03lnha0,yg0mdn03nnha0,1.856,1.566,6
yg0mdn03lnha3,yg0mdn03nnha3,1.856,1.566,6
yg0mdn03lnha5,yg0mdn03nnha5,1.856,1.566,6
yg0mdn03lnha7,yg0mdn03nnha7,1.856,1.566,6
yg0mdn03lnhb0,yg0mdn03nnhb0,1.856,1.566,6
yg0mdn03lnhb3,yg0mdn03nnhb3,1.856,1.566,6
yg0mdn03lnhb5,yg0mdn03nnhb5,1.856,1.566,6
yg0mdn03lnhb7,yg0mdn03nnhb7,1.856,1.566,6
yg0mdn03lnhc0,yg0mdn03nnhc0,1.856,1.566,6
yg0mdn03lnhc3,yg0mdn03nnhc3,2.204,1.566,6
yg0mdn03lnhc5,yg0mdn03nnhc5,2.204,1.566,6
yg0mdn03lnhc7,yg0mdn03nnhc7,2.204,1.566,6
yg0mdn03lnhd0,yg0mdn03nnhd0,2.204,1.566,6
yg0mdn03lnhd3,yg0mdn03nnhd3,2.204,1.566,6
yg0mdn03lnhd5,yg0mdn03nnhd5,2.9,1.566,8
yg0mdn03lnhd7,yg0mdn03nnhd7,2.9,1.566,8
yg0mdn03lnhe0,yg0mdn03nnhe0,2.9,1.566,8
yg0mdn03lnhe3,yg0mdn03nnhe3,2.9,1.566,8
yg0mdn03lnhe5,yg0mdn03nnhe5,2.9,1.566,8
yg0mdn03lnhe7,yg0mdn03nnhe7,2.9,1.566,8
yg0mdn03lnhf0,yg0mdn03nnhf0,2.9,1.566,8
yg0mdn03lnhf3,yg0mdn03nnhf3,3.248,1.566,10
yg0mdn03lnhf5,yg0mdn03nnhf5,3.596,1.566,14
yg0mdn03lnhf7,yg0mdn03nnhf7,3.596,1.566,14
yg0mdn03lnhg0,yg0mdn03nnhg0,3.596,1.566,14
yg0mdn03lnhg3,yg0mdn03nnhg3,3.944,1.566,16
yg0mdn03lnhg5,yg0mdn03nnhg5,3.944,1.566,16
yg0mdn03lnhg7,yg0mdn03nnhg7,4.292,1.566,16
yg0mdn03lnhh0,yg0mdn03nnhh0,4.64,1.566,20
yg0mdn03lnhh3,yg0mdn03nnhh3,4.988,1.566,22
yg0mdn03lnhh5,yg0mdn03nnhh5,4.988,1.566,22
yg0mdn03lnhh7,yg0mdn03nnhh7,6.032,1.566,28
yg0mdn03lnhi0,yg0mdn03nnhi0,6.032,1.566,28
yg0mdn03lnhi3,yg0mdn03nnhi3,7.076,1.566,32
yg0mdn03lnhi5,yg0mdn03nnhi5,8.12,1.566,40
yg0mdn03lnhi7,yg0mdn03nnhi7,9.164,1.566,44
yg0mdn03lnhj0,yg0mdn03nnhj0,10.208,1.566,50
yg0mdn03lnhj3,yg0mdn03nnhj3,10.904,1.566,54
yg0mdn03nnha0,yg0mdn03nnha0,1.856,1.566,6
yg0mdn03nnha3,yg0mdn03nnha3,1.856,1.566,6
yg0mdn03nnha5,yg0mdn03nnha5,1.856,1.566,6
yg0mdn03nnha7,yg0mdn03nnha7,1.856,1.566,6
yg0mdn03nnhb0,yg0mdn03nnhb0,1.856,1.566,6
yg0mdn03nnhb3,yg0mdn03nnhb3,1.856,1.566,6
