YG MAJOR,YG MINOR,YG CELL NAME,NOMINAL YG CELL NAME,AI MAJOR,AI MINOR,AI CELL NAME,MAPPING COUNT,LIB,DRAWN OR ESTIMATED,QUALITY,SHORTS/GRID,INTERFACE,X SCALE FACTOR,X GROWTH (PITCHES),Y SCALE FACTOR,LATEST CHECKIN DATE,LATEST CHECKIN OWNER,ORIGINAL CHECKIN DATE,ORIGINAL CHECKIN OWNER,COMMENTS,TOTAL INSTANCES,YG CELL WIDTH,YG CELL HEIGHT,YG CELL AREA,YG INSTANCE AREA,YG POLY PITCHES,YG DEVCOUNT,AI CELL WIDTH,AI CELL HEIGHT,AI POLY PITCHES,CSV GENERATION DATE,INSTANCE SUMMARY,FUB USAGE
yg0bfn,yg0bfn00ln1,yg0bfn00ln1b3,yg0bfn00nn1b3,ai0bfn,ai0bfn30ln0,ai0bfn30ln0a5,3,,,,,,,,,,,,,,2215,0.464,1.566,0.726624,1609.47216,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(448) gigacell->(4) regf->(332) repeater->(156) rls->(1275),barsbd:bpbitarym:cbadam:cbakpm:cbauxm:cbbldm:cbblpm:cbbvam:cbingctls:cbismqs:cbpipes:cbsbfm:dcipctls:dcregs:dcrotated:dsbfilld:dsbpfrqd:dsbtagm:dtctls:dtiobrkc:dtmuxd:exehfphrpt5d:exehfplrpt5d:fpactls:fpmctlss:fpmrctls:fpromrs:gioddrcmdn:gioddrcmds:gsas:ieslowcts:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:ifuvrpt1:iqsteerd:lldatbnk:lldglbbnk:mcscheds:mcwdbd:micrctlc:mldfxd:mlsnps:mltagstlrd:moslaryd:moslnccd:mosnoopd:mosscdecd:mpbgfall2md:mpbgfm2alld:mpcbobgfus:mpcohtrks:mpiowrdbd:mpmcarbd:mpvtdefaztlbd:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:raflc:ralatdpc:rotests:sabhub2dl:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1b5,yg0bfn00nn1b5,ai0bfn,ai0bfn00ln0,ai0bfn00ln0b5,2,,,,,,,,,,,,,,2756,0.464,1.566,0.726624,2002.575744,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(1293) gigacell->(31) regf->(754) repeater->(149) rls->(529),baaddpvd:barsbd:bpbimodalm:bpbitarym:bpglobalm:bpitargetm:bptargettagm:bptargettrgm:cbadam:cbadpm:cbakpm:cbbenm:cbbldm:cbblpm:cbbvam:cbingctls:cbpipes:cbsbfm:dcipctls:dcregs:dcrotated:dsbdata01d:dsbnatrgd:dsbofsetm:dsbsortd:dsbtagm:dtctls:exehfphrpt5d:exehfplrpt5d:fpactls:fpmctlss:fpmrctls:fpmrndd:fpromrs:gioddrcmds:gioddrcomp:gioddrdata:giopcichunk:gsas:idxlat0d:iemulhd:ieslowcts:ieuni0cts:ieuni1cts:ifiqc:ifldchainc:ifsnps:lltagbnk:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:milomxfd:mldfxd:mltagstlrd:molscdecd:moslaryd:moslnccd:mosraryd:mpbgfall2md:mpcbobgfus:mpcohtrks:mpgdxcd:mpgfxtrkd:mpmcarbd:mpvtdefaztlbd:ncradecs:pciedl8s:pcietl8dmis:ptpcuctls:ractlc:rareclc:rotests:sabhub2dl:saedfxs:sanoas:scdpd:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1b7,yg0bfn00nn1b7,ai0bfn,ai0bfn30ln0,ai0bfn30ln0b5,2,,,,,,,,,,,,,,2313,0.464,1.566,0.726624,1680.681312,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(707) gigacell->(4) regf->(732) repeater->(150) rls->(720),barsbd:bpbitarym:cbauxm:cbingctls:cbismqs:cbivpm:cbpipes:cbringturnd:dcibbankd:dcipctls:dcregs:dcrotated:dsbdata23d:dsbpfrqd:dtctls:exehfphrpt5d:exehfplrpt5d:fpactls:fpmctlss:fpmrctls:fpromrs:gioddr2crep10:gsas:idqimmd:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:lldatbnk:mcscheds:micrctlc:mldatamuxd:mldfxd:mlsnps:mltagstlrd:mollaryd:moslnccd:mosscdecd:mpcbobgfus:mpcohtrks:mpgfxtrkd:mpmcarbd:mpvtdefaztlbd:mspatchm:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:rotests:sabhub2dl:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1c0,yg0bfn00nn1c0,ai0bfn,ai0bfn00ln0,ai0bfn00ln0c0,2,,,,,,,,,,,,,,18692,0.58,1.566,0.90828,16977.56976,5,4,,,,Fri Dec 12 09:52:19 2008,datap->(1893) gigacell->(14) regf->(2626) repeater->(17) rls->(14062) rom->(80),agdecfltc:agmead:agp1ctls:baaddpvd:barsbd:bpbimodalm:bpbitarym:bpglobalm:bpitargetm:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbbottomd:cbbvam:cbcltstd:cbeccd:cbingctls:cbismqs:cbivpm:cbpipes:cbregs:cbringturnd:cbsbfm:cbtopd:dcibbankd:dcibtagd:dcipctls:dclrud:dcm:dcregs:dcrotated:dsbdata45d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbqfast:dsbqslow:dsbsortd:dsbtagm:dsbtests:dtctls:dtdataryd:exehfphrpt5d:exehfplrpt5d:exehienrpt5d:fpactls:fpmctlss:fpmrctls:fpmrndd:fpmwtreesd:fpromrs:gioddr2crep3:gioddr2crep5:gioddr2crep8:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giodpl:giodpp:giopcichunk:giopcicom:giopcirpt:gsas:id1stvecs:idespdatam:idimmd456s:idqctln:idqimmd:iduop456s:idxlat0d:idxlat456d:ieplas:iescratchd:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifdatabankhd:ifdatabankld:ifiqc:ifldchainc:ifsnps:iqcmons:iqdecbyalls:iqlipm:iqsteerd:lldatbnk:lldatifc:lltagbnk:mccmuxd:mcdecs:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:mirsmxid:misctlcs:mldatamuxd:mldfxd:mlidirepd:mlpics:mlsnps:mlsqbd:mlstlruarym:mltagaryd:mltagstlrd:moslaryd:mosld:mosraryd:mosscdecd:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpcbodbd:mpcohtrks:mpgdxcd:mpgfxtrkd:mpiorddbd:mpiordtrks:mpiotrks:mpmcarbd:mpringifcd:mpvtdefaztlbd:mpvtdtrks:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:msram:msuipmuxn:musthrpt7:ncevnts:ncradecs:ncsteerd:pciedl8s:pciepli4s:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:pmhsyns:pmpdearyd:ptpcfsms:ptpcioregs:ptpcuctls:ptpram:rabygend:ractlc:raflc:ralatdpc:raphtc:rareclc:roperfs:rostalld:rotests:rsfpprfhc:rsfpprflc:rsintprfc:rsldsetupc:rssched:rssimdprfhc:rssimdprflc:sabhub0dh:sabhub0dl:sabhub2dh:sabhub2dl:saedfxs:sanoas:scdpd:sdcm:shufgssed:sictls:siport0ctls:sishufld:thprobemif
yg0bfn,yg0bfn00ln1,yg0bfn00ln1c3,yg0bfn00nn1c3,ai0bfn,ai0bfn00ln0,ai0bfn00ln0c3,1,,,,,,,,,,,,,,1491,0.58,1.566,0.90828,1354.24548,5,4,,,,Fri Dec 12 09:52:19 2008,datap->(345) regf->(168) repeater->(1) rls->(977),baaddpvd:barsbd:bpitargetm:cbblpm:cbcltstd:cbingctls:cbismqs:cbpipes:cbregs:dccstated:dcctagd:dcipctls:dcregs:dcrotated:dsbpfrqd:dtctls:dtiobrkc:fpactls:fpmctlss:fpmrctls:fpromrs:gioddr2crep7:gioddrclk:gsas:idespdatam:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqsteerd:mcscheds:mcwdbd:micrctlc:mirsmxid:mldfxd:mlsnps:mltagstlrd:moslaryd:mpcbobgfus:mpcohtrks:mpiorddbd:mpiowrdbd:mpvtdefaztlbd:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ptpram:ractlc:raflc:roalc:rotests:sabhub2dl:saedfxs:sanoas
yg0bfn,yg0bfn00ln1,yg0bfn00ln1c5,yg0bfn00nn1c5,ai0bfn,ai0bfn00ln0,ai0bfn00ln0c5,2,,,,,,,,,,,,,,5681,0.58,1.566,0.90828,5159.93868,5,4,,,,Fri Dec 12 09:52:19 2008,datap->(681) gigacell->(4) regf->(838) repeater->(1) rls->(4157),agdecfltc:agp1ctls:baaddpvd:barsbd:bpbimodalm:bpbitarym:bpglobalm:cbaddrm:cbadpm:cbakpm:cbbenm:cbbvam:cbeccd:cbingctls:cbismqs:cbpipes:dccstated:dcibbankd:dcipctls:dcregs:dcrotated:dsbdata23d:dsbqfast:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gioddr2crep8:gioddrcomp:gioddrdata:giodpl:giodpp:giolgcpcudbg:giopcicom:gsas:id1stvecs:idimmd456s:iduop456s:idxlat0d:idxlat456d:ieplas:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:iqcmons:iqdecbyalls:iqnuked:iqsteerd:lldatbnk:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:mirsmxid:mldfxd:mlsnps:mltagstlrd:molscdecd:mpbgfall2md:mpcbobgfus:mpcbocohtrkd:mpcohtrks:mpgdxcd:mpgfxtrkd:mpiorddbd:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:ncradecs:pciedl8s:pcierf16d:pcierf8dmid:pcietl8dmis:pcieutills:pcieutilrs:ptpcuctls:ractlc:raflc:rareclc:roperfs:rotests:rowbac:rsfpprfhc:rsfpprflc:rssimdprfhc:rssimdprflc:sabhub0dl:sabhub1dl:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1c7,yg0bfn00nn1c7,ai0bfn,ai0bfn00ln0,ai0bfn00ln0c7,1,,,,,,,,,,,,,,1442,0.58,1.566,0.90828,1309.73976,5,4,,,,Fri Dec 12 09:52:19 2008,datap->(77) gigacell->(6) regf->(273) rls->(1086),baaddpvd:barsbd:cbadam:cbblpm:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbfilld:dsbimmexpd:dsbofsetm:dsbqfast:dsbqslow:dsbsortd:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idespdatam:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:iqnuked:lldatbnk:mcscheds:micrctlc:mldatamuxd:mldfxd:mlsnps:mltagstlrd:molscdecd:mpcbobgfus:mpcohtrks:mpgfxtrkd:mpiorddbd:mpvtdefaztlbd:mpvtdefaztrkd:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:rabygend:ractlc:raflc:ralatdpc:rotests:saedfxs:sanoas
yg0bfn,yg0bfn00ln1,yg0bfn00ln1d0,yg0bfn00nn1d0,ai0bfn,ai0bfn00ln0,ai0bfn00ln0d0,1,ai0study,drawn,CLEAN,0,0,0.775862068965517,0,0.727969348659004,2008-11-20 23:16:45,mroha,2008-9-19 15:16:19,vkumar1,,42530,0.58,1.566,0.90828,38629.1484,5,4,0.45,1.14,5,Fri Dec 12 09:52:19 2008,clk->(40) datap->(4550) gigacell->(17) regf->(3319) repeater->(10) rls->(34593) rom->(1),agdecfltc:agp1ctls:alrmc:baaddpvd:bandcount:barsbd:bpbitarym:bpitargetm:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbbottomd:cbbvam:cbegrctls:cbfuses:cbingctls:cbismqs:cbivpm:cbpipes:cbpmas:cbregs:cbringturnd:cbsbfm:cbtopd:compensatortop:corecompensator:dcibbankd:dcibtagd:dciparrayd:dcipctls:dcm:dcregs:dcrotated:dcsetmuxd:dsbdata23d:dsbdata45d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbqfast:dsbsortd:dsbtagm:dsbtests:dtctls:exehienrpt6d:fpactls:fparndd:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmrctls:fpromrs:fpshufhd:gioddr2crep0:gioddr2crep2:gioddr2crep5:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giodpl:giodpp:giolgcitp:giolgcpcudbg:giolgcpwr:giopcichunk:giopcicom:giopcirpt:gsas:id1stvecs:idespdatam:idimmd456s:idqctln:idqimmd:iduop456s:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifiqc:ifldchainc:ifsnps:iqcmons:iqdecbyalls:iqlipm:iqnuked:iqsteerd:lldatbnk:lltagbnk:mccmuxd:mccompensator:mcdecs:mcdfxs:mcmnts:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:milomxfd:mirsmxid:misctlcs:mlctlc:mldatarym:mldfxd:mlidirepd:mlpics:mlprefs:mlsnps:mlsqbd:mltagarym:mltagstlrd:molhistd:molscdecd:moslaryd:moslnccd:mosraryd:mosscdecd:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpcbodbd:mpcbotrks:mpcohtrks:mpgdxcd:mpiorddbd:mpiordtrks:mpiotrks:mpiowrdbd:mpmcarbd:mpmcarbs:mpringifcd:mpvtdefaztlbd:mpvtdefaztlbs:mpvtdefaztrkd:mpvtdtrks:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:msuipmuxn:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcierf16d:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:pmhsyns:pmpdearyd:pmsndlrum:ptpcfsms:ptpcioregs:ptpcuctls:ptpromprog:ractlc:raflc:rahtc:raphtc:roctlregc:roperfs:rostalld:rotests:rsbpd:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc:sabhub0dh:sabhub0dl:sabhub1dh:sabhub1dl:sabhub2dh:sabhub2dl:saedfxs:sanoas:sawcompensator:scdpd:sictls:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1d3,yg0bfn00nn1d3,ai0bfn,ai0bfn00ln0,ai0bfn00ln0d3,1,,,,,,,,,,,,,,2097,0.696,1.566,1.089936,2285.595792,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(80) gigacell->(10) regf->(79) repeater->(1) rls->(1927),bpbimodalm:bpbitarym:cbblpm:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbofsetm:dsbsortd:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gioddr2crep4:gioddrcmdn:gioddrcmds:giopcirpt:gsas:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqsteerd:lldatbnk:lltagbnk:mcscheds:micrctlc:mirsmxid:mldfxd:mlsnps:mpcbobgfus:mpcohtrks:mpgfxtrkd:mpvtdefaztlbd:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ptpram:ractlc:ralatdpc:rareclc:rotests:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1d5,yg0bfn00nn1d5,ai0bfn,ai0bfn00ln0,ai0bfn00ln0d5,1,,,,,,,,,,,,,,4339,0.696,1.566,1.089936,4729.232304,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(579) regf->(736) repeater->(1) rls->(3023),agdecfltc:agp1ctls:bpbimodalm:bpbitarym:bpglobalm:bptargettrgm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbingctls:cbismqs:cbivpm:cbpipes:cbtopd:dcibtagd:dcipctls:dclrud:dcregs:dsbdata23d:dsbfilld:dsbimmdatad:dsbofsetm:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:fpshufhd:gioddr2crep0:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giodpl:giodpp:giolgcpcudbg:giopcichunk:giopcicom:gsas:id1stvecs:idespdatam:idimmd456s:idqctln:idqimmd:iduop456s:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:iqcmons:iqlipm:mccmuxd:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:mldfxd:mlsnps:mlstlruarym:mltagstlrd:molscdecd:mpbgfall2md:mpcbobgfus:mpcohtrks:mpgdxcd:mpiorddbd:mpiowrdbd:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:mpvtigdtlbtrkd:msctrls:msdecn:mspatchm:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:pcieutilrs:ptpcuctls:ractlc:raflc:raphtc:roperfs:rotests:rsimmc:sabhub0dh:sabhub1dl:sabhub2dl:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1d7,yg0bfn00nn1d7,ai0bfn,ai0bfn00ln0,ai0bfn00ln0d7,1,,,,,,,,,,,,,,2529,0.696,1.566,1.089936,2756.448144,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(151) regf->(520) repeater->(4) rls->(1854),baaddpvd:barsbd:bpbitarym:bpitargetm:bpstewd:bptargettrgm:cbakpm:cbauxm:cbbldm:cbblpm:cbingctls:cbismqs:cbpipes:cbsbfm:dcipctls:dclrud:dcregs:dsbimmexpd:dsbnatrgd:dsbpfrqd:dsbtests:dtctls:exehfphrpt5d:exehfphrpt6d:fpactls:fpmctlss:fpmrctls:fpromrs:gioddrclk:giolgcana:giolgcitp:giolgcpcudbg:giolgcpwr:giolgcsb:gsas:ieslowcts:ieuni0cts:ifldchainc:ifsnps:iqlipm:iqsteerd:mcrpqd:mcscheds:micrctlc:mirsmxid:mldfxd:mlsnps:mltagstlrd:mollaryd:molscdecd:moslaryd:mpcbobgfus:mpcohtrks:mpgfxtrkd:mpiowrdbd:mpvtdefaztlbd:mpvtdefaztrkd:msctrls:mspatchm:msram:musthrpt9:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ptpram:ractlc:rotests:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1e0,yg0bfn00nn1e0,ai0bfn,ai0bfn00ln0,ai0bfn00ln0e0,1,,,,,,,,,,,,,,24992,0.696,1.566,1.089936,27239.680512,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(5240) gigacell->(8) regf->(2415) repeater->(312) rls->(17009) rom->(8),agdecfltc:agp1ctls:alrmc:baaddpvd:barsbd:bpbimodalm:bpbitarym:bpitargetm:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbbottomd:cbbvam:cbeccd:cbegrctls:cbfuses:cbingctls:cbismqs:cbivpm:cbpipes:cbpmas:cbregs:cbringturnd:cbsbfm:cbtopd:dcctagd:dcibtagd:dcipctls:dclrud:dcm:dcregs:dcsetmuxd:dsbdata01d:dsbdata23d:dsbdata45d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbqfast:dsbqslow:dsbsortd:dsbtests:dtctls:exehfphrpt5d:exehfphrpt6d:exehfplrpt5d:exehfplrpt6d:exevsicrpt1d:fpactls:fparndd:fpmctlfs:fpmctlss:fpmgenfd:fpmrctls:fpmrndd:fpmwtreesd:fpromrs:gioddr2crep0:gioddr2crep10:gioddr2crep2:gioddr2crep3:gioddr2crep4:gioddr2crep5:gioddr2crep6:gioddr2crep7:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giodpl:giodpp:giopcichunk:giopcicom:giopcirpt:gsas:id1stvecs:idespdatam:idimmd456s:idqimmd:iduop456s:idxlat0d:idxlat456d:iealumx5c:iealumxc:iecrcs:iecrud:iemulhd:iemulld:ieplas:iescratchd:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifiqc:ifsnps:iqcmons:iqdecbyalls:iqlipm:iqnuked:iqsteerd:lldatbnk:mccmuxd:mcdecs:mcdfxs:mcmnts:mcrpqd:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:mipresrfd:mirsmxid:misctlcs:mldatamuxd:mldfxd:mlsnps:mlsqbd:mltagaryd:mltagstlrd:mollaryd:molscdecd:moslaryd:mosld:mpbgfall2md:mpbgfm2alld:mpcbobgfus:mpcbocohtrkd:mpcbodbd:mpcbotrks:mpcohtrks:mpgdxcd:mpgfxtrkd:mpgodlatd:mpiorddbd:mpiordtrks:mpiotrks:mpiowrdbd:mpmcarbs:mpringifcd:mpvtdefaztlbd:mpvtdefaztlbs:mpvtdefaztrkd:mpvtdtrks:msctrls:msdecn:msidvrpt13:msidvrpt21:msidvrpt23:mspatchm:msram:ncevnts:ncradecs:ncsteerd:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcierf16d:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:pmpdearyd:ptpcfsms:ptpcioregs:ptpcuctls:ptpram:ptpromprog:ractlc:raflc:rahtc:raphtc:rareclc:roalc:roctlregc:roipaddd:roperfs:rortbufd:rostalld:rotests:rsbpc:rsbpd:rseusetupc:rsldsetupc:sabhub0dh:sabhub0dl:sabhub1dh:sabhub1dl:sabhub2dh:sabhub2dl:saedfxs:sanoas:scdpd:sdcm:siaesd:sictls:siport0ctls:sisttnic
yg0bfn,yg0bfn00ln1,yg0bfn00ln1e3,yg0bfn00nn1e3,ai0bfn,ai0bfn00ln0,ai0bfn00ln0e3,1,,,,,,,,,,,,,,3954,0.696,1.566,1.089936,4309.606944,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(1358) gigacell->(16) regf->(418) repeater->(1) rls->(2161),barsbd:bpbimodalm:bpbitarym:bpitargetm:cbakpm:cbbenm:cbblpm:cbingctls:cbismqs:cbpipes:cbsbfm:dcibtagd:dciparrayd:dcipctls:dcregs:dcrotated:dsbdata01d:dsbdata45d:dsbnatrgd:dsbofsetm:dsbqfast:dsbsortd:dsbtagm:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gioddr2crep0:gioddrclk:gioddrdata:giolgcana:giolgcitp:giolgcpcudbg:giolgcpwr:giolgcsb:gsas:idqctln:ieshiftmxd:ieslowcts:ieuni0cts:ifdatabankhd:ifdatabankld:ifldchainc:ifsnps:iqnuked:iqsteerd:lldatbnk:lltagbnk:mcscheds:mcwdbd:micrctlc:mldfxd:mlstlruarym:mltagstlrd:mpbgfall2md:mpcbobgfus:mpcohtrks:mpgdxcd:mpiowrdbd:mpmcarbd:mpvtdefaztlbd:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:rareclc:rotests:sabhub0dh:sabhub2dl:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1e5,yg0bfn00nn1e5,ai0bfn,ai0bfn00ln0,ai0bfn00ln0e5,1,,,,,,,,,,,,,,4860,0.696,1.566,1.089936,5297.08896,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(864) regf->(1349) rls->(2647),agdecfltc:agp1ctls:barsbd:bpbimodalm:bpbitarym:bpglobalm:bptargettrgm:cbadam:cbadpm:cbauxm:cbbenm:cbbvam:cbcltstd:cbingctls:cbismqs:cbpipes:cbtopd:dcipctls:dcregs:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbsortd:dsbtagm:dsbtests:dtctls:fpactls:fparndd:fpmctlss:gioddrclk:gioddrcomp:gioddrdata:giodpl:giodpp:giolgcpcudbg:giopcichunk:gsas:id1stvecs:idimmd456s:idqimmd:iduop456s:idxlat0d:idxlat456d:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:iqcmons:iqdecbyalls:iqsteerd:mcrpqd:mcscheds:mcwdbd:micrctlc:mifctlcs:mldfxd:mlsnps:mlstlruarym:mltagaryd:mltagstlrd:mollaryd:molscdecd:mpbgfall2md:mpcbobgfus:mpcohtrks:mpgdxcd:mpiowrdbd:mpvtdefaztlbd:mpvtdefaztrkd:mpvtigdtlbtrkd:msctrls:msdecn:msuipmuxn:ncradecs:pciedl8s:pcietl8dmis:pcieutills:pcieutilrs:ptpcuctls:ractlc:rahtc:raphtc:roperfs:rotests:rseusetupc:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc:sabhub0dl:sabhub2dl:saedfxs:sanoas:siport0ctls
yg0bfn,yg0bfn00ln1,yg0bfn00ln1e7,yg0bfn00nn1e7,ai0bfn,ai0bfn00ln0,ai0bfn00ln0e7,1,,,,,,,,,,,,,,1019,0.696,1.566,1.089936,1110.644784,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(390) gigacell->(10) regf->(297) repeater->(6) rls->(316),bpitargetm:cbadam:cbbldm:cbblpm:cbbvam:cbcltstd:cbingctls:cbismqs:cbivpm:cbpipes:cbsbfm:dcipctls:dcregs:dcrotated:dsbdata45d:dsbimmexpd:dsbqfast:dsbqslow:dsbsortd:dsbtagm:dsbtests:dtctls:dtmuxd:exevie1rptd:fpactls:fpmctlss:fpshufhd:gioddr2crep0:gioddr2crep7:gioddrcomp:gioddrdata:gsas:idqimmd:ieshiftmxd:ieslowcts:ifdatalatpard:ifiqc:iqsteerd:lldatbnk:lltagbnk:mcscheds:mcwdbd:mldfxd:mlsqbd:mltagaryd:molscdecd:moslnccd:mpbgfall2md:mpcohtrks:mpgdxcd:mpgfxtrkd:mpiorddbd:mpiowrdbd:mpmcarbd:mpvtdefaztlbd:msdecn:musthrpt9:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:raflc:rotests:sabhub2dl:saedfxs:sanoas:scdpd
